ID,BSSID,SSID,RSSI,cellID,type,scanID
4075,fe:ec:da:1a:0a:e9,,-53,4,training,340
4076,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,340
4077,6a:02:98:05:a1:fd,Ziggo,-94,4,training,340
4078,ac:22:05:23:8a:eb,SRK,-91,4,training,340
4079,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,340
4080,b2:c2:87:e4:22:98,Ziggo,-35,4,training,341
4081,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-35,4,training,341
4082,60:33:4b:e4:c5:69,Netwerk van Joost,-37,4,training,341
4083,fc:ec:da:1a:0a:e9,innovate,-58,4,training,341
4084,84:9c:a6:90:1f:88,Nitro,-70,4,training,341
4085,fe:ec:da:1a:0a:e9,,-60,4,training,341
4086,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,341
4087,6a:02:98:05:a1:fd,Ziggo,-91,4,training,341
4088,ac:22:05:23:8a:eb,SRK,-91,4,training,341
4089,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,341
4090,b2:c2:87:e4:22:98,Ziggo,-37,4,training,342
4091,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,342
4092,60:33:4b:e4:c5:69,Netwerk van Joost,-37,4,training,342
4093,fc:ec:da:1a:0a:e9,innovate,-56,4,training,342
4094,84:9c:a6:90:1f:88,Nitro,-67,4,training,342
4095,fe:ec:da:1a:0a:e9,,-60,4,training,342
4096,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,342
4097,6a:02:98:05:a1:fd,Ziggo,-91,4,training,342
4098,ac:22:05:23:8a:eb,SRK,-91,4,training,342
4099,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,342
4100,ac:22:05:2b:83:59,Ziggo3C8CB58,-93,4,training,342
4101,b2:c2:87:e4:22:98,Ziggo,-37,4,training,343
4102,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,343
4103,60:33:4b:e4:c5:69,Netwerk van Joost,-40,4,training,343
4104,fc:ec:da:1a:0a:e9,innovate,-57,4,training,343
4105,84:9c:a6:90:1f:88,Nitro,-67,4,training,343
4106,fe:ec:da:1a:0a:e9,,-58,4,training,343
4107,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,343
4108,6a:02:98:05:a1:fd,Ziggo,-91,4,training,343
4109,ac:22:05:23:8a:eb,SRK,-91,4,training,343
4110,c8:0e:14:4a:ec:06,Casa del Vino,-81,4,training,343
4111,ac:22:05:2b:83:59,Ziggo3C8CB58,-93,4,training,343
4112,ae:22:15:23:8a:eb,Ziggo,-89,4,training,343
4113,b2:c2:87:e4:22:98,Ziggo,-38,4,training,344
4114,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-38,4,training,344
4115,60:33:4b:e4:c5:69,Netwerk van Joost,-40,4,training,344
4116,fc:ec:da:1a:0a:e9,innovate,-57,4,training,344
4117,84:9c:a6:90:1f:88,Nitro,-67,4,training,344
4118,fe:ec:da:1a:0a:e9,,-58,4,training,344
4119,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,344
4120,6a:02:98:05:a1:fd,Ziggo,-92,4,training,344
4121,ac:22:05:23:8a:eb,SRK,-91,4,training,344
4122,c8:0e:14:4a:ec:06,Casa del Vino,-81,4,training,344
4123,ac:22:05:2b:83:59,Ziggo3C8CB58,-93,4,training,344
4124,ae:22:15:23:8a:eb,Ziggo,-89,4,training,344
4125,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,344
4126,b2:c2:87:e4:22:98,Ziggo,-37,4,training,345
4127,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-37,4,training,345
4128,60:33:4b:e4:c5:69,Netwerk van Joost,-39,4,training,345
4129,fc:ec:da:1a:0a:e9,innovate,-56,4,training,345
4130,84:9c:a6:90:1f:88,Nitro,-67,4,training,345
4131,fe:ec:da:1a:0a:e9,,-58,4,training,345
4132,68:02:b8:05:a1:fd,Ziggo4211383,-90,4,training,345
4133,6a:02:98:05:a1:fd,Ziggo,-92,4,training,345
4134,ac:22:05:23:8a:eb,SRK,-91,4,training,345
4135,c8:0e:14:4a:ec:06,Casa del Vino,-81,4,training,345
4136,ac:22:05:2b:83:59,Ziggo3C8CB58,-93,4,training,345
4137,ae:22:15:23:8a:eb,Ziggo,-89,4,training,345
4138,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,345
4139,b2:c2:87:e4:22:98,Ziggo,-32,4,training,346
4140,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-32,4,training,346
4141,60:33:4b:e4:c5:69,Netwerk van Joost,-41,4,training,346
4142,fc:ec:da:1a:0a:e9,innovate,-54,4,training,346
4143,84:9c:a6:90:1f:88,Nitro,-71,4,training,346
4144,fe:ec:da:1a:0a:e9,,-54,4,training,346
4145,6a:02:98:05:a1:fd,Ziggo,-92,4,training,346
4146,ac:22:05:23:8a:eb,SRK,-91,4,training,346
4147,c8:0e:14:4a:ec:06,Casa del Vino,-81,4,training,346
4148,ac:22:05:2b:83:59,Ziggo3C8CB58,-93,4,training,346
4149,ae:22:15:23:8a:eb,Ziggo,-89,4,training,346
4150,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,346
4151,28:ff:3e:00:d5:6d,H369A00D56D,-92,4,training,346
4152,b2:c2:87:e4:22:98,Ziggo,-36,4,training,347
4153,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,347
4154,60:33:4b:e4:c5:69,Netwerk van Joost,-40,4,training,347
4155,fc:ec:da:1a:0a:e9,innovate,-54,4,training,347
4156,84:9c:a6:90:1f:88,Nitro,-66,4,training,347
4157,fe:ec:da:1a:0a:e9,,-54,4,training,347
4158,6a:02:98:05:a1:fd,Ziggo,-92,4,training,347
4159,ac:22:05:23:8a:eb,SRK,-91,4,training,347
4160,c8:0e:14:4a:ec:06,Casa del Vino,-81,4,training,347
4161,ae:22:15:23:8a:eb,Ziggo,-89,4,training,347
4162,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,347
4163,28:ff:3e:00:d5:6d,H369A00D56D,-92,4,training,347
4164,b2:c2:87:e4:22:98,Ziggo,-36,4,training,348
4165,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,348
4166,60:33:4b:e4:c5:69,Netwerk van Joost,-43,4,training,348
4167,fc:ec:da:1a:0a:e9,innovate,-54,4,training,348
4168,84:9c:a6:90:1f:88,Nitro,-66,4,training,348
4169,fe:ec:da:1a:0a:e9,,-54,4,training,348
4170,6a:02:98:05:a1:fd,Ziggo,-92,4,training,348
4171,c8:0e:14:4a:ec:06,Casa del Vino,-88,4,training,348
4172,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,348
4173,28:ff:3e:00:d5:6d,H369A00D56D,-92,4,training,348
4174,5a:d3:43:6c:63:b9,Ziggo,-91,4,training,348
4175,68:02:b8:05:a1:fd,Ziggo4211383,-92,4,training,348
4176,b2:c2:87:e4:22:98,Ziggo,-36,4,training,349
4177,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,349
4178,60:33:4b:e4:c5:69,Netwerk van Joost,-47,4,training,349
4179,fc:ec:da:1a:0a:e9,innovate,-54,4,training,349
4180,84:9c:a6:90:1f:88,Nitro,-67,4,training,349
4181,fe:ec:da:1a:0a:e9,,-54,4,training,349
4182,6a:02:98:05:a1:fd,Ziggo,-92,4,training,349
4183,c8:0e:14:4a:ec:06,Casa del Vino,-87,4,training,349
4184,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,349
4185,28:ff:3e:00:d5:6d,H369A00D56D,-92,4,training,349
4186,5a:d3:43:6c:63:b9,Ziggo,-91,4,training,349
4187,68:02:b8:05:a1:fd,Ziggo4211383,-92,4,training,349
4188,ac:22:05:23:8a:eb,SRK,-86,4,training,349
4189,ae:22:15:23:8a:eb,Ziggo,-86,4,training,349
4190,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-90,4,training,349
4191,b2:c2:87:e4:22:98,Ziggo,-36,4,training,350
4192,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-36,4,training,350
4193,60:33:4b:e4:c5:69,Netwerk van Joost,-45,4,training,350
4194,fc:ec:da:1a:0a:e9,innovate,-55,4,training,350
4195,84:9c:a6:90:1f:88,Nitro,-67,4,training,350
4196,fe:ec:da:1a:0a:e9,,-54,4,training,350
4197,6a:02:98:05:a1:fd,Ziggo,-92,4,training,350
4198,c8:0e:14:4a:ec:06,Casa del Vino,-87,4,training,350
4199,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,350
4200,28:ff:3e:00:d5:6d,H369A00D56D,-92,4,training,350
4201,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,350
4202,68:02:b8:05:a1:fd,Ziggo4211383,-92,4,training,350
4203,ac:22:05:23:8a:eb,SRK,-86,4,training,350
4204,ae:22:15:23:8a:eb,Ziggo,-86,4,training,350
4205,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-90,4,training,350
4206,b2:c2:87:e4:22:98,Ziggo,-39,4,training,351
4207,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-39,4,training,351
4208,60:33:4b:e4:c5:69,Netwerk van Joost,-49,4,training,351
4209,fc:ec:da:1a:0a:e9,innovate,-62,4,training,351
4210,84:9c:a6:90:1f:88,Nitro,-63,4,training,351
4211,fe:ec:da:1a:0a:e9,,-62,4,training,351
4212,6a:02:98:05:a1:fd,Ziggo,-92,4,training,351
4213,c8:0e:14:4a:ec:06,Casa del Vino,-86,4,training,351
4214,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,351
4215,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,351
4216,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,351
4217,ac:22:05:23:8a:eb,SRK,-86,4,training,351
4218,ae:22:15:23:8a:eb,Ziggo,-86,4,training,351
4219,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-90,4,training,351
4220,b2:c2:87:e4:22:98,Ziggo,-40,4,training,352
4221,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-41,4,training,352
4222,60:33:4b:e4:c5:69,Netwerk van Joost,-49,4,training,352
4223,fc:ec:da:1a:0a:e9,innovate,-62,4,training,352
4224,84:9c:a6:90:1f:88,Nitro,-68,4,training,352
4225,fe:ec:da:1a:0a:e9,,-62,4,training,352
4226,6a:02:98:05:a1:fd,Ziggo,-92,4,training,352
4227,c8:0e:14:4a:ec:06,Casa del Vino,-86,4,training,352
4228,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,352
4229,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,352
4230,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,352
4231,ac:22:05:23:8a:eb,SRK,-86,4,training,352
4232,ae:22:15:23:8a:eb,Ziggo,-86,4,training,352
4233,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-90,4,training,352
4234,b2:c2:87:e4:22:98,Ziggo,-38,4,training,353
4235,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-38,4,training,353
4236,60:33:4b:e4:c5:69,Netwerk van Joost,-46,4,training,353
4237,fc:ec:da:1a:0a:e9,innovate,-62,4,training,353
4238,84:9c:a6:90:1f:88,Nitro,-69,4,training,353
4239,fe:ec:da:1a:0a:e9,,-62,4,training,353
4240,6a:02:98:05:a1:fd,Ziggo,-92,4,training,353
4241,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,353
4242,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,353
4243,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,353
4244,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,353
4245,ac:22:05:23:8a:eb,SRK,-86,4,training,353
4246,ae:22:15:23:8a:eb,Ziggo,-86,4,training,353
4247,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,4,training,353
4248,ac:22:05:2b:83:59,Ziggo3C8CB58,-90,4,training,353
4249,ae:22:15:2b:83:59,Ziggo,-91,4,training,353
4250,b2:c2:87:e4:22:98,Ziggo,-41,4,training,354
4251,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-41,4,training,354
4252,60:33:4b:e4:c5:69,Netwerk van Joost,-43,4,training,354
4253,fc:ec:da:1a:0a:e9,innovate,-62,4,training,354
4254,84:9c:a6:90:1f:88,Nitro,-68,4,training,354
4255,fe:ec:da:1a:0a:e9,,-62,4,training,354
4256,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,354
4257,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,354
4258,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,354
4259,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,354
4260,ae:22:15:23:8a:eb,Ziggo,-92,4,training,354
4261,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,4,training,354
4262,ac:22:05:2b:83:59,Ziggo3C8CB58,-90,4,training,354
4263,ae:22:15:2b:83:59,Ziggo,-91,4,training,354
4264,68:02:b8:05:c5:14,Partytime,-91,4,training,354
4265,b2:c2:87:e4:22:98,Ziggo,-45,4,training,355
4266,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,4,training,355
4267,60:33:4b:e4:c5:69,Netwerk van Joost,-43,4,training,355
4268,fc:ec:da:1a:0a:e9,innovate,-62,4,training,355
4269,84:9c:a6:90:1f:88,Nitro,-71,4,training,355
4270,fe:ec:da:1a:0a:e9,,-62,4,training,355
4271,c8:0e:14:4a:ec:06,Casa del Vino,-84,4,training,355
4272,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,355
4273,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,355
4274,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,355
4275,ae:22:15:23:8a:eb,Ziggo,-92,4,training,355
4276,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-85,4,training,355
4277,ac:22:05:2b:83:59,Ziggo3C8CB58,-90,4,training,355
4278,ae:22:15:2b:83:59,Ziggo,-91,4,training,355
4279,68:02:b8:05:c5:14,Partytime,-91,4,training,355
4280,b2:c2:87:e4:22:98,Ziggo,-46,4,training,356
4281,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-46,4,training,356
4282,60:33:4b:e4:c5:69,Netwerk van Joost,-45,4,training,356
4283,fc:ec:da:1a:0a:e9,innovate,-61,4,training,356
4284,84:9c:a6:90:1f:88,Nitro,-70,4,training,356
4285,fe:ec:da:1a:0a:e9,,-62,4,training,356
4286,c8:0e:14:4a:ec:06,Casa del Vino,-82,4,training,356
4287,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,356
4288,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,356
4289,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,356
4290,ae:22:15:23:8a:eb,Ziggo,-92,4,training,356
4291,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-86,4,training,356
4292,ac:22:05:2b:83:59,Ziggo3C8CB58,-90,4,training,356
4293,ae:22:15:2b:83:59,Ziggo,-91,4,training,356
4294,68:02:b8:05:c5:14,Partytime,-91,4,training,356
4295,98:f5:37:58:20:aa,masalaman,-91,4,training,356
4296,b2:c2:87:e4:22:98,Ziggo,-42,4,training,357
4297,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-42,4,training,357
4298,60:33:4b:e4:c5:69,Netwerk van Joost,-45,4,training,357
4299,fc:ec:da:1a:0a:e9,innovate,-61,4,training,357
4300,84:9c:a6:90:1f:88,Nitro,-69,4,training,357
4301,fe:ec:da:1a:0a:e9,,-61,4,training,357
4302,c8:0e:14:4a:ec:06,Casa del Vino,-82,4,training,357
4303,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,357
4304,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,357
4305,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,357
4306,ae:22:15:23:8a:eb,Ziggo,-90,4,training,357
4307,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-86,4,training,357
4308,ac:22:05:2b:83:59,Ziggo3C8CB58,-90,4,training,357
4309,ae:22:15:2b:83:59,Ziggo,-91,4,training,357
4310,68:02:b8:05:c5:14,Partytime,-92,4,training,357
4311,98:f5:37:58:20:aa,masalaman,-91,4,training,357
4312,b2:c2:87:e4:22:98,Ziggo,-48,4,training,358
4313,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,4,training,358
4314,60:33:4b:e4:c5:69,Netwerk van Joost,-42,4,training,358
4315,fc:ec:da:1a:0a:e9,innovate,-61,4,training,358
4316,84:9c:a6:90:1f:88,Nitro,-72,4,training,358
4317,fe:ec:da:1a:0a:e9,,-61,4,training,358
4318,c8:0e:14:4a:ec:06,Casa del Vino,-82,4,training,358
4319,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,358
4320,5a:d3:43:6c:63:b9,Ziggo,-92,4,training,358
4321,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,358
4322,ae:22:15:23:8a:eb,Ziggo,-90,4,training,358
4323,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,4,training,358
4324,ac:22:05:2b:83:59,Ziggo3C8CB58,-91,4,training,358
4325,68:02:b8:05:c5:14,Partytime,-92,4,training,358
4326,98:f5:37:58:20:aa,masalaman,-91,4,training,358
4327,ac:22:05:23:8a:eb,SRK,-91,4,training,358
4328,b2:c2:87:e4:22:98,Ziggo,-40,4,training,359
4329,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-40,4,training,359
4330,60:33:4b:e4:c5:69,Netwerk van Joost,-44,4,training,359
4331,fc:ec:da:1a:0a:e9,innovate,-61,4,training,359
4332,84:9c:a6:90:1f:88,Nitro,-69,4,training,359
4333,fe:ec:da:1a:0a:e9,,-61,4,training,359
4334,c8:0e:14:4a:ec:06,Casa del Vino,-82,4,training,359
4335,48:d3:43:6c:63:b9,Ziggo9056710,-91,4,training,359
4336,68:02:b8:05:a1:fd,Ziggo4211383,-91,4,training,359
4337,ae:22:15:23:8a:eb,Ziggo,-90,4,training,359
4338,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-87,4,training,359
4339,ac:22:05:2b:83:59,Ziggo3C8CB58,-91,4,training,359
4340,68:02:b8:05:c5:14,Partytime,-92,4,training,359
4341,98:f5:37:58:20:aa,masalaman,-91,4,training,359
4342,ac:22:05:23:8a:eb,SRK,-91,4,training,359
4343,b2:c2:87:e4:22:98,Ziggo,-52,2,training,360
4344,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-52,2,training,360
4345,60:33:4b:e4:c5:69,Netwerk van Joost,-62,2,training,360
4346,fc:ec:da:1a:0a:e9,innovate,-70,2,training,360
4347,fe:ec:da:1a:0a:e9,,-57,2,training,360
4348,84:9c:a6:90:1f:88,Nitro,-76,2,training,360
4349,68:02:b8:05:c5:14,Partytime,-91,2,training,360
4350,18:35:d1:2b:3d:61,WillemGM,-87,2,training,360
4351,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,2,training,360
4352,24:a4:3c:ed:e9:d6,UP-wifi,-91,2,training,360
4353,6a:02:98:05:c5:14,Ziggo,-91,2,training,360
4354,ae:22:15:23:8a:eb,Ziggo,-92,2,training,360
4355,26:a4:3c:ed:e9:d6,verborgen,-93,2,training,360
4356,b2:c2:87:e4:22:98,Ziggo,-58,2,training,361
4357,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,2,training,361
4358,60:33:4b:e4:c5:69,Netwerk van Joost,-58,2,training,361
4359,fc:ec:da:1a:0a:e9,innovate,-67,2,training,361
4360,fe:ec:da:1a:0a:e9,,-67,2,training,361
4361,84:9c:a6:90:1f:88,Nitro,-74,2,training,361
4362,68:02:b8:05:c5:14,Partytime,-91,2,training,361
4363,18:35:d1:2b:3d:61,WillemGM,-87,2,training,361
4364,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,2,training,361
4365,24:a4:3c:ed:e9:d6,UP-wifi,-91,2,training,361
4366,6a:02:98:05:c5:14,Ziggo,-91,2,training,361
4367,ae:22:15:23:8a:eb,Ziggo,-92,2,training,361
4368,26:a4:3c:ed:e9:d6,verborgen,-93,2,training,361
4369,b2:c2:87:e4:22:98,Ziggo,-58,2,training,362
4370,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-59,2,training,362
4371,60:33:4b:e4:c5:69,Netwerk van Joost,-61,2,training,362
4372,fc:ec:da:1a:0a:e9,innovate,-70,2,training,362
4373,fe:ec:da:1a:0a:e9,,-67,2,training,362
4374,84:9c:a6:90:1f:88,Nitro,-78,2,training,362
4375,68:02:b8:05:c5:14,Partytime,-87,2,training,362
4376,18:35:d1:2b:3d:61,WillemGM,-87,2,training,362
4377,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,2,training,362
4378,24:a4:3c:ed:e9:d6,UP-wifi,-91,2,training,362
4379,6a:02:98:05:c5:14,Ziggo,-91,2,training,362
4380,ae:22:15:23:8a:eb,Ziggo,-91,2,training,362
4381,26:a4:3c:ed:e9:d6,verborgen,-93,2,training,362
4382,b2:c2:87:e4:22:98,Ziggo,-58,2,training,363
4383,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-58,2,training,363
4384,60:33:4b:e4:c5:69,Netwerk van Joost,-62,2,training,363
4385,fc:ec:da:1a:0a:e9,innovate,-69,2,training,363
4386,fe:ec:da:1a:0a:e9,,-67,2,training,363
4387,84:9c:a6:90:1f:88,Nitro,-77,2,training,363
4388,68:02:b8:05:c5:14,Partytime,-87,2,training,363
4389,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,2,training,363
4390,24:a4:3c:ed:e9:d6,UP-wifi,-91,2,training,363
4391,6a:02:98:05:c5:14,Ziggo,-91,2,training,363
4392,ae:22:15:23:8a:eb,Ziggo,-91,2,training,363
4393,26:a4:3c:ed:e9:d6,verborgen,-93,2,training,363
4394,b2:c2:87:e4:22:98,Ziggo,-53,2,training,364
4395,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-53,2,training,364
4396,60:33:4b:e4:c5:69,Netwerk van Joost,-60,2,training,364
4397,fc:ec:da:1a:0a:e9,innovate,-68,2,training,364
4398,fe:ec:da:1a:0a:e9,,-67,2,training,364
4399,84:9c:a6:90:1f:88,Nitro,-71,2,training,364
4400,68:02:b8:05:c5:14,Partytime,-87,2,training,364
4401,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-77,2,training,364
4402,6a:02:98:05:c5:14,Ziggo,-91,2,training,364
4403,ae:22:15:23:8a:eb,Ziggo,-91,2,training,364
4404,26:a4:3c:ed:e9:d6,verborgen,-93,2,training,364
4405,36:a4:3c:ed:e9:d6,,-92,2,training,364
4406,b2:c2:87:e4:22:98,Ziggo,-60,2,training,365
4407,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-60,2,training,365
4408,60:33:4b:e4:c5:69,Netwerk van Joost,-63,2,training,365
4409,fc:ec:da:1a:0a:e9,innovate,-69,2,training,365
4410,fe:ec:da:1a:0a:e9,,-67,2,training,365
4411,84:9c:a6:90:1f:88,Nitro,-68,2,training,365
4412,68:02:b8:05:c5:14,Partytime,-87,2,training,365
4413,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-81,2,training,365
4414,6a:02:98:05:c5:14,Ziggo,-91,2,training,365
4415,ae:22:15:23:8a:eb,Ziggo,-91,2,training,365
4416,36:a4:3c:ed:e9:d6,,-92,2,training,365
4417,26:a4:3c:ed:e9:d6,verborgen,-94,2,training,365
4418,b2:c2:87:e4:22:98,Ziggo,-55,2,training,366
4419,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-55,2,training,366
4420,60:33:4b:e4:c5:69,Netwerk van Joost,-61,2,training,366
4421,fc:ec:da:1a:0a:e9,innovate,-66,2,training,366
4422,fe:ec:da:1a:0a:e9,,-67,2,training,366
4423,84:9c:a6:90:1f:88,Nitro,-69,2,training,366
4424,68:02:b8:05:c5:14,Partytime,-92,2,training,366
4425,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-81,2,training,366
4426,6a:02:98:05:c5:14,Ziggo,-91,2,training,366
4427,36:a4:3c:ed:e9:d6,,-92,2,training,366
4428,26:a4:3c:ed:e9:d6,verborgen,-94,2,training,366
4429,b2:c2:87:e4:22:98,Ziggo,-51,2,training,367
4430,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-62,2,training,367
4431,60:33:4b:e4:c5:69,Netwerk van Joost,-65,2,training,367
4432,fc:ec:da:1a:0a:e9,innovate,-66,2,training,367
4433,fe:ec:da:1a:0a:e9,,-67,2,training,367
4434,84:9c:a6:90:1f:88,Nitro,-69,2,training,367
4435,68:02:b8:05:c5:14,Partytime,-92,2,training,367
4436,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-81,2,training,367
4437,6a:02:98:05:c5:14,Ziggo,-91,2,training,367
4438,36:a4:3c:ed:e9:d6,,-92,2,training,367
4439,26:a4:3c:ed:e9:d6,verborgen,-94,2,training,367
4440,b2:c2:87:e4:22:98,Ziggo,-54,2,training,368
4441,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-56,2,training,368
4442,60:33:4b:e4:c5:69,Netwerk van Joost,-65,2,training,368
4443,fc:ec:da:1a:0a:e9,innovate,-69,2,training,368
4444,fe:ec:da:1a:0a:e9,,-69,2,training,368
4445,84:9c:a6:90:1f:88,Nitro,-76,2,training,368
4446,68:02:b8:05:c5:14,Partytime,-92,2,training,368
4447,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,2,training,368
4448,6a:02:98:05:c5:14,Ziggo,-91,2,training,368
4449,26:a4:3c:ed:e9:d6,verborgen,-94,2,training,368
4450,b2:c2:87:e4:22:98,Ziggo,-63,2,training,369
4451,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-64,2,training,369
4452,60:33:4b:e4:c5:69,Netwerk van Joost,-67,2,training,369
4453,fc:ec:da:1a:0a:e9,innovate,-68,2,training,369
4454,fe:ec:da:1a:0a:e9,,-68,2,training,369
4455,84:9c:a6:90:1f:88,Nitro,-70,2,training,369
4456,68:02:b8:05:c5:14,Partytime,-92,2,training,369
4457,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-78,2,training,369
4458,26:a4:3c:ed:e9:d6,verborgen,-94,2,training,369
4459,b2:c2:87:e4:22:98,Ziggo,-47,2,training,370
4460,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-47,2,training,370
4461,60:33:4b:e4:c5:69,Netwerk van Joost,-55,2,training,370
4462,fc:ec:da:1a:0a:e9,innovate,-68,2,training,370
4463,fe:ec:da:1a:0a:e9,,-69,2,training,370
4464,84:9c:a6:90:1f:88,Nitro,-73,2,training,370
4465,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,2,training,370
4466,18:35:d1:2b:3d:61,WillemGM,-92,2,training,370
4467,b2:c2:87:e4:22:98,Ziggo,-47,2,training,371
4468,b0:c2:87:e4:22:97,Ziggo89080-2.4G,-48,2,training,371
4469,60:33:4b:e4:c5:69,Netwerk van Joost,-55,2,training,371
4470,fc:ec:da:1a:0a:e9,innovate,-65,2,training,371
4471,fe:ec:da:1a:0a:e9,,-65,2,training,371
4472,84:9c:a6:90:1f:88,Nitro,-70,2,training,371
4473,f4:f2:6d:8c:8b:0c,TP-LINK_AP_8B0C,-80,2,training,371
4474,18:35:d1:2b:3d:61,WillemGM,-92,2,training,371
4475,ac:22:05:23:8a:eb,SRK,-89,2,training,371
4476,ae:22:15:23:8a:eb,Ziggo,-91,2,training,371
4477,6a:02:98:05:c5:14,Ziggo,-92,2,training,371
